ts,id.orig_h,id.resp_h,query
1474811177.071347,192.168.1.240,8.8.8.8,www.example.com
1474811177.071509,192.168.1.240,8.8.8.8,www.example.com
1474811177.249909,192.168.1.240,8.8.8.8,www.example.net
1474811177.249756,192.168.1.240,8.8.8.8,www.example.net
1474811177.424511,192.168.1.240,8.8.8.8,www.example.org
1474811177.424661,192.168.1.240,8.8.8.8,www.example.org
1474811430.485323,192.168.1.166,192.168.1.1,babyws.withings.net
1474811431.064099,192.168.1.166,192.168.1.1,babyws.withings.net
1474811431.686677,192.168.1.166,192.168.1.1,babyws.withings.net
1474811450.760833,192.168.1.240,192.168.1.1,device-metrics-us.amazon.com
1474811477.086064,192.168.1.240,8.8.8.8,www.example.com
1474811477.085906,192.168.1.240,8.8.8.8,www.example.com
1474811477.248496,192.168.1.240,8.8.8.8,www.example.net
1474811477.248644,192.168.1.240,8.8.8.8,www.example.net
1474811477.412735,192.168.1.240,8.8.8.8,www.example.org
1474811477.412887,192.168.1.240,8.8.8.8,www.example.org
1474811663.367865,192.168.1.166,192.168.1.1,babyws.withings.net
1474811777.076919,192.168.1.240,8.8.8.8,www.example.com
1474811777.077091,192.168.1.240,8.8.8.8,www.example.com
1474811777.239499,192.168.1.240,8.8.8.8,www.example.net
1474811777.239653,192.168.1.240,8.8.8.8,www.example.net
1474811777.415252,192.168.1.240,8.8.8.8,www.example.org
1474811777.416129,192.168.1.240,8.8.8.8,www.example.org
